custom_id,unique_id,text,label,perturbation_type,gold,predicted,finish_reason,correct
2481,mf_0496,Assessing the global transport infrastructure market: Outlook to 2025,Industry,p1_format_soft,D,D,stop,1
2482,mf_0496,Assessing the global transport infrastructure market: Outlook to 2025,Industry,p2_complexity,D,D,stop,1
2483,mf_0496,Assessing the global transport infrastructure market: Outlook to 2025,Industry,p4_role,D,D,stop,1
2484,mf_0496,Assessing the global transport infrastructure market: Outlook to 2025,Industry,p5_fewshot,D,D,stop,1
2485,mf_0497,Actuarial services,Finance,p1_format,B,B,stop,1
2486,mf_0497,Actuarial services,Finance,p1_format_soft,B,B,stop,1
2487,mf_0497,Actuarial services,Finance,p2_complexity,B,B,stop,1
2488,mf_0497,Actuarial services,Finance,p4_role,B,B,stop,1
2489,mf_0497,Actuarial services,Finance,p5_fewshot,B,B,stop,1
2490,mf_0498,Customer experience and payment behaviours in the PSD2 context,Finance,p1_format,B,B,stop,1
2491,mf_0498,Customer experience and payment behaviours in the PSD2 context,Finance,p1_format_soft,B,B,stop,1
2492,mf_0498,Customer experience and payment behaviours in the PSD2 context,Finance,p2_complexity,B,B,stop,1
2493,mf_0498,Customer experience and payment behaviours in the PSD2 context,Finance,p4_role,B,B,stop,1
2494,mf_0498,Customer experience and payment behaviours in the PSD2 context,Finance,p5_fewshot,B,B,stop,1
2495,mf_0499,Corporate Responsibility,Business & Management,p1_format,A,A,stop,1
2496,mf_0499,Corporate Responsibility,Business & Management,p1_format_soft,A,A,stop,1
2497,mf_0499,Corporate Responsibility,Business & Management,p2_complexity,A,A,stop,1
2498,mf_0499,Corporate Responsibility,Business & Management,p4_role,A,A,stop,1
2499,mf_0499,Corporate Responsibility,Business & Management,p5_fewshot,A,A,stop,1
2500,mf_0500,2015 CEO Success study,Business & Management,p1_format,A,A,stop,1
2501,mf_0500,2015 CEO Success study,Business & Management,p1_format_soft,A,A,stop,1
2502,mf_0500,2015 CEO Success study,Business & Management,p2_complexity,A,A,stop,1
2503,mf_0500,2015 CEO Success study,Business & Management,p4_role,A,A,stop,1
2504,mf_0500,2015 CEO Success study,Business & Management,p5_fewshot,A,A,stop,1
2505,mf_0501,Strategy & Operations,Business & Management,p1_format,A,A,stop,1
2506,mf_0501,Strategy & Operations,Business & Management,p1_format_soft,A,A,stop,1
2507,mf_0501,Strategy & Operations,Business & Management,p2_complexity,A,A,stop,1
2508,mf_0501,Strategy & Operations,Business & Management,p4_role,A,A,stop,1
2509,mf_0501,Strategy & Operations,Business & Management,p5_fewshot,A,A,stop,1
2510,mf_0502,Transfer pricing in an exceptional circumstances,Tax & Accounting,p1_format,E,E,stop,1
2511,mf_0502,Transfer pricing in an exceptional circumstances,Tax & Accounting,p1_format_soft,E,E,stop,1
2512,mf_0502,Transfer pricing in an exceptional circumstances,Tax & Accounting,p2_complexity,E,E,stop,1
2513,mf_0502,Transfer pricing in an exceptional circumstances,Tax & Accounting,p4_role,E,E,stop,1
2514,mf_0502,Transfer pricing in an exceptional circumstances,Tax & Accounting,p5_fewshot,E,E,stop,1
2515,mf_0503,Risk Assurance: Solutions for today's complex business landscape,Tax & Accounting,p1_format,E,B,stop,0
2516,mf_0503,Risk Assurance: Solutions for today's complex business landscape,Tax & Accounting,p1_format_soft,E,A,stop,0
2517,mf_0503,Risk Assurance: Solutions for today's complex business landscape,Tax & Accounting,p2_complexity,E,B,stop,0
2518,mf_0503,Risk Assurance: Solutions for today's complex business landscape,Tax & Accounting,p4_role,E,B,stop,0
2519,mf_0503,Risk Assurance: Solutions for today's complex business landscape,Tax & Accounting,p5_fewshot,E,B,stop,0
2520,mf_0504,Personal Data Protection Bulletin June 2019,Government & Controls,p1_format,C,C,stop,1
2521,mf_0504,Personal Data Protection Bulletin June 2019,Government & Controls,p1_format_soft,C,C,stop,1
2522,mf_0504,Personal Data Protection Bulletin June 2019,Government & Controls,p2_complexity,C,C,stop,1
2523,mf_0504,Personal Data Protection Bulletin June 2019,Government & Controls,p4_role,C,C,stop,1
2524,mf_0504,Personal Data Protection Bulletin June 2019,Government & Controls,p5_fewshot,C,C,stop,1
2525,mf_0505,‘Failing your way to success’: Longevity and entrepreneurship in the US: Global Family Business Survey 2016: PwC,Business & Management,p1_format,A,A,stop,1
2526,mf_0505,‘Failing your way to success’: Longevity and entrepreneurship in the US: Global Family Business Survey 2016: PwC,Business & Management,p1_format_soft,A,A,stop,1
2527,mf_0505,‘Failing your way to success’: Longevity and entrepreneurship in the US: Global Family Business Survey 2016: PwC,Business & Management,p2_complexity,A,A,stop,1
2528,mf_0505,‘Failing your way to success’: Longevity and entrepreneurship in the US: Global Family Business Survey 2016: PwC,Business & Management,p4_role,A,A,stop,1
2529,mf_0505,‘Failing your way to success’: Longevity and entrepreneurship in the US: Global Family Business Survey 2016: PwC,Business & Management,p5_fewshot,A,A,stop,1
2530,mf_0506,Transfer Pricing,Tax & Accounting,p1_format,E,E,stop,1
2531,mf_0506,Transfer Pricing,Tax & Accounting,p1_format_soft,E,E,stop,1
2532,mf_0506,Transfer Pricing,Tax & Accounting,p2_complexity,E,E,stop,1
2533,mf_0506,Transfer Pricing,Tax & Accounting,p4_role,E,E,stop,1
2534,mf_0506,Transfer Pricing,Tax & Accounting,p5_fewshot,E,E,stop,1
2535,mf_0507,About Business Advisory Services,Business & Management,p1_format,A,A,stop,1
2536,mf_0507,About Business Advisory Services,Business & Management,p1_format_soft,A,A,stop,1
2537,mf_0507,About Business Advisory Services,Business & Management,p2_complexity,A,A,stop,1
2538,mf_0507,About Business Advisory Services,Business & Management,p4_role,A,A,stop,1
2539,mf_0507,About Business Advisory Services,Business & Management,p5_fewshot,A,A,stop,1
2540,mf_0508,People & Change,Business & Management,p1_format,A,A,stop,1
2541,mf_0508,People & Change,Business & Management,p1_format_soft,A,A,stop,1
2542,mf_0508,People & Change,Business & Management,p2_complexity,A,A,stop,1
2543,mf_0508,People & Change,Business & Management,p4_role,A,A,stop,1
2544,mf_0508,People & Change,Business & Management,p5_fewshot,A,A,stop,1
2545,mf_0509,Global Digital Operations Survey 2018,Technology,p1_format,F,F,stop,1
2546,mf_0509,Global Digital Operations Survey 2018,Technology,p1_format_soft,F,F,stop,1
2547,mf_0509,Global Digital Operations Survey 2018,Technology,p2_complexity,F,F,stop,1
2548,mf_0509,Global Digital Operations Survey 2018,Technology,p4_role,F,F,stop,1
2549,mf_0509,Global Digital Operations Survey 2018,Technology,p5_fewshot,F,F,stop,1
2550,mf_0510,Pharma,Industry,p1_format,D,D,stop,1
2551,mf_0510,Pharma,Industry,p1_format_soft,D,D,stop,1
2552,mf_0510,Pharma,Industry,p2_complexity,D,D,stop,1
2553,mf_0510,Pharma,Industry,p4_role,D,D,stop,1
2554,mf_0510,Pharma,Industry,p5_fewshot,D,D,stop,1
2555,mf_0511,SOX and internal control,Government & Controls,p1_format,C,C,stop,1
2556,mf_0511,SOX and internal control,Government & Controls,p1_format_soft,C,C,stop,1
2557,mf_0511,SOX and internal control,Government & Controls,p2_complexity,C,C,stop,1
2558,mf_0511,SOX and internal control,Government & Controls,p4_role,C,C,stop,1
2559,mf_0511,SOX and internal control,Government & Controls,p5_fewshot,C,C,stop,1
2560,mf_0512,Tax and legal news 10 March 2017,Tax & Accounting,p1_format,E,E,stop,1
2561,mf_0512,Tax and legal news 10 March 2017,Tax & Accounting,p1_format_soft,E,E,stop,1
2562,mf_0512,Tax and legal news 10 March 2017,Tax & Accounting,p2_complexity,E,E,stop,1
2563,mf_0512,Tax and legal news 10 March 2017,Tax & Accounting,p4_role,E,E,stop,1
2564,mf_0512,Tax and legal news 10 March 2017,Tax & Accounting,p5_fewshot,E,E,stop,1
2565,mf_0513,Thinking Ahead |How to relaunch passenger mobility after COVID-19 emergency,Industry,p1_format,D,D,stop,1
2566,mf_0513,Thinking Ahead |How to relaunch passenger mobility after COVID-19 emergency,Industry,p1_format_soft,D,D,stop,1
2567,mf_0513,Thinking Ahead |How to relaunch passenger mobility after COVID-19 emergency,Industry,p2_complexity,D,D,stop,1
2568,mf_0513,Thinking Ahead |How to relaunch passenger mobility after COVID-19 emergency,Industry,p4_role,D,D,stop,1
2569,mf_0513,Thinking Ahead |How to relaunch passenger mobility after COVID-19 emergency,Industry,p5_fewshot,D,D,stop,1
2570,mf_0514,Global Airlines & Airports statement of capabilities – Rising to your challenges,Industry,p1_format,D,D,stop,1
2571,mf_0514,Global Airlines & Airports statement of capabilities – Rising to your challenges,Industry,p1_format_soft,D,D,stop,1
2572,mf_0514,Global Airlines & Airports statement of capabilities – Rising to your challenges,Industry,p2_complexity,D,D,stop,1
2573,mf_0514,Global Airlines & Airports statement of capabilities – Rising to your challenges,Industry,p4_role,D,D,stop,1
2574,mf_0514,Global Airlines & Airports statement of capabilities – Rising to your challenges,Industry,p5_fewshot,D,D,stop,1
2575,mf_0515,Leadership in times of a crisis - Cassandra Michie,Business & Management,p1_format,A,A,stop,1
2576,mf_0515,Leadership in times of a crisis - Cassandra Michie,Business & Management,p1_format_soft,A,A,stop,1
2577,mf_0515,Leadership in times of a crisis - Cassandra Michie,Business & Management,p2_complexity,A,A,stop,1
2578,mf_0515,Leadership in times of a crisis - Cassandra Michie,Business & Management,p4_role,A,A,stop,1
2579,mf_0515,Leadership in times of a crisis - Cassandra Michie,Business & Management,p5_fewshot,A,A,stop,1
2580,mf_0516,22nd CEO Survey: Healthcare and pharmaceutical trends 2019,Industry,p1_format,D,D,stop,1
2581,mf_0516,22nd CEO Survey: Healthcare and pharmaceutical trends 2019,Industry,p1_format_soft,D,D,stop,1
2582,mf_0516,22nd CEO Survey: Healthcare and pharmaceutical trends 2019,Industry,p2_complexity,D,D,stop,1
2583,mf_0516,22nd CEO Survey: Healthcare and pharmaceutical trends 2019,Industry,p4_role,D,D,stop,1
2584,mf_0516,22nd CEO Survey: Healthcare and pharmaceutical trends 2019,Industry,p5_fewshot,D,D,stop,1
2585,mf_0517,Family Business Survey 2012 Italy,Business & Management,p1_format,A,A,stop,1
2586,mf_0517,Family Business Survey 2012 Italy,Business & Management,p1_format_soft,A,A,stop,1
2587,mf_0517,Family Business Survey 2012 Italy,Business & Management,p2_complexity,A,A,stop,1
2588,mf_0517,Family Business Survey 2012 Italy,Business & Management,p4_role,A,A,stop,1
2589,mf_0517,Family Business Survey 2012 Italy,Business & Management,p5_fewshot,A,A,stop,1
2590,mf_0518,Deals strategy and operations,Finance,p1_format,B,B,stop,1
2591,mf_0518,Deals strategy and operations,Finance,p1_format_soft,B,B,stop,1
2592,mf_0518,Deals strategy and operations,Finance,p2_complexity,B,B,stop,1
2593,mf_0518,Deals strategy and operations,Finance,p4_role,B,A,stop,0
2594,mf_0518,Deals strategy and operations,Finance,p5_fewshot,B,B,stop,1
2595,mf_0519,Paying Taxes 2017 - Tax Policy and Administration ,Tax & Accounting,p1_format,E,E,stop,1
2596,mf_0519,Paying Taxes 2017 - Tax Policy and Administration ,Tax & Accounting,p1_format_soft,E,E,stop,1
2597,mf_0519,Paying Taxes 2017 - Tax Policy and Administration ,Tax & Accounting,p2_complexity,E,E,stop,1
2598,mf_0519,Paying Taxes 2017 - Tax Policy and Administration ,Tax & Accounting,p4_role,E,E,stop,1
2599,mf_0519,Paying Taxes 2017 - Tax Policy and Administration ,Tax & Accounting,p5_fewshot,E,E,stop,1
2600,mf_0520,"Technology has reduced the tax compliance burden on business, but where will the demands for increased data lead?",Technology,p1_format,F,E,stop,0
2601,mf_0520,"Technology has reduced the tax compliance burden on business, but where will the demands for increased data lead?",Technology,p1_format_soft,F,E,stop,0
2602,mf_0520,"Technology has reduced the tax compliance burden on business, but where will the demands for increased data lead?",Technology,p2_complexity,F,E,stop,0
2603,mf_0520,"Technology has reduced the tax compliance burden on business, but where will the demands for increased data lead?",Technology,p4_role,F,E,stop,0
2604,mf_0520,"Technology has reduced the tax compliance burden on business, but where will the demands for increased data lead?",Technology,p5_fewshot,F,E,stop,0
2605,mf_0521,M&A advisory,Finance,p1_format,B,B,stop,1
2606,mf_0521,M&A advisory,Finance,p1_format_soft,B,B,stop,1
2607,mf_0521,M&A advisory,Finance,p2_complexity,B,B,stop,1
2608,mf_0521,M&A advisory,Finance,p4_role,B,B,stop,1
2609,mf_0521,M&A advisory,Finance,p5_fewshot,B,B,stop,1
2610,mf_0522,PwC Spain - Assurance Advisory Tax and Legal services ,Tax & Accounting,p1_format,E,E,stop,1
2611,mf_0522,PwC Spain - Assurance Advisory Tax and Legal services ,Tax & Accounting,p1_format_soft,E,E,stop,1
2612,mf_0522,PwC Spain - Assurance Advisory Tax and Legal services ,Tax & Accounting,p2_complexity,E,E,stop,1
2613,mf_0522,PwC Spain - Assurance Advisory Tax and Legal services ,Tax & Accounting,p4_role,E,E,stop,1
2614,mf_0522,PwC Spain - Assurance Advisory Tax and Legal services ,Tax & Accounting,p5_fewshot,E,E,stop,1
2615,mf_0523,Healthcare & pharmaceutical trends 2019,Industry,p1_format,D,D,stop,1
2616,mf_0523,Healthcare & pharmaceutical trends 2019,Industry,p1_format_soft,D,D,stop,1
2617,mf_0523,Healthcare & pharmaceutical trends 2019,Industry,p2_complexity,D,D,stop,1
2618,mf_0523,Healthcare & pharmaceutical trends 2019,Industry,p4_role,D,D,stop,1
2619,mf_0523,Healthcare & pharmaceutical trends 2019,Industry,p5_fewshot,D,D,stop,1
2620,mf_0524,Deals,Finance,p1_format,B,B,stop,1
2621,mf_0524,Deals,Finance,p1_format_soft,B,B,stop,1
2622,mf_0524,Deals,Finance,p2_complexity,B,B,stop,1
2623,mf_0524,Deals,Finance,p4_role,B,B,stop,1
2624,mf_0524,Deals,Finance,p5_fewshot,B,B,stop,1
2625,mf_0525,Through Digital Upskilling FS Firms are Working to Move their Workforce from Analogue to Digital,Business & Management,p1_format,A,F,stop,0
2626,mf_0525,Through Digital Upskilling FS Firms are Working to Move their Workforce from Analogue to Digital,Business & Management,p1_format_soft,A,F,stop,0
2627,mf_0525,Through Digital Upskilling FS Firms are Working to Move their Workforce from Analogue to Digital,Business & Management,p2_complexity,A,F,stop,0
2628,mf_0525,Through Digital Upskilling FS Firms are Working to Move their Workforce from Analogue to Digital,Business & Management,p4_role,A,F,stop,0
2629,mf_0525,Through Digital Upskilling FS Firms are Working to Move their Workforce from Analogue to Digital,Business & Management,p5_fewshot,A,F,stop,0
2630,mf_0526,Turkey introduces a brand new digital services tax,Tax & Accounting,p1_format,E,E,stop,1
2631,mf_0526,Turkey introduces a brand new digital services tax,Tax & Accounting,p1_format_soft,E,E,stop,1
2632,mf_0526,Turkey introduces a brand new digital services tax,Tax & Accounting,p2_complexity,E,E,stop,1
2633,mf_0526,Turkey introduces a brand new digital services tax,Tax & Accounting,p4_role,E,E,stop,1
2634,mf_0526,Turkey introduces a brand new digital services tax,Tax & Accounting,p5_fewshot,E,E,stop,1
2635,mf_0527,Shifting patterns: the future of the logistics industry,Industry,p1_format,D,D,stop,1
2636,mf_0527,Shifting patterns: the future of the logistics industry,Industry,p1_format_soft,D,D,stop,1
2637,mf_0527,Shifting patterns: the future of the logistics industry,Industry,p2_complexity,D,D,stop,1
2638,mf_0527,Shifting patterns: the future of the logistics industry,Industry,p4_role,D,D,stop,1
2639,mf_0527,Shifting patterns: the future of the logistics industry,Industry,p5_fewshot,D,D,stop,1
2640,mf_0528,Global Entertainment and Media Outlook 2017 - 2021,Industry,p1_format,D,D,stop,1
2641,mf_0528,Global Entertainment and Media Outlook 2017 - 2021,Industry,p1_format_soft,D,D,stop,1
2642,mf_0528,Global Entertainment and Media Outlook 2017 - 2021,Industry,p2_complexity,D,D,stop,1
2643,mf_0528,Global Entertainment and Media Outlook 2017 - 2021,Industry,p4_role,D,D,stop,1
2644,mf_0528,Global Entertainment and Media Outlook 2017 - 2021,Industry,p5_fewshot,D,D,stop,1
2645,mf_0529,Supply chain and procurement,Industry,p1_format,D,A,stop,0
2646,mf_0529,Supply chain and procurement,Industry,p1_format_soft,D,A,stop,0
2647,mf_0529,Supply chain and procurement,Industry,p2_complexity,D,A,stop,0
2648,mf_0529,Supply chain and procurement,Industry,p4_role,D,A,stop,0
2649,mf_0529,Supply chain and procurement,Industry,p5_fewshot,D,A,stop,0
2650,mf_0530,"Tax and legal news, March 2020",Tax & Accounting,p1_format,E,E,stop,1
2651,mf_0530,"Tax and legal news, March 2020",Tax & Accounting,p1_format_soft,E,E,stop,1
2652,mf_0530,"Tax and legal news, March 2020",Tax & Accounting,p2_complexity,E,E,stop,1
2653,mf_0530,"Tax and legal news, March 2020",Tax & Accounting,p4_role,E,E,stop,1
2654,mf_0530,"Tax and legal news, March 2020",Tax & Accounting,p5_fewshot,E,E,stop,1
2655,mf_0531,IAS 19 Actuarial Studies,Finance,p1_format,B,E,stop,0
2656,mf_0531,IAS 19 Actuarial Studies,Finance,p1_format_soft,B,E,stop,0
2657,mf_0531,IAS 19 Actuarial Studies,Finance,p2_complexity,B,E,stop,0
2658,mf_0531,IAS 19 Actuarial Studies,Finance,p4_role,B,E,stop,0
2659,mf_0531,IAS 19 Actuarial Studies,Finance,p5_fewshot,B,E,stop,0
2660,mf_0532,"Deal summary Kymppivoima Oy, EPV Energia Oy and Helen Oy / Dong Energy",Finance,p1_format,B,A,stop,0
2661,mf_0532,"Deal summary Kymppivoima Oy, EPV Energia Oy and Helen Oy / Dong Energy",Finance,p1_format_soft,B,A,stop,0
